Date,Open,High,Low,Close
2022-06-02,13.6,13.6,13.6,13.6
2022-06-03,13.604,13.604,13.604,13.604
2022-06-06,13.6,13.6,13.6,13.6
2022-06-07,13.6,13.6,13.6,13.6
2022-06-08,13.6,13.6,13.6,13.6
2022-06-09,13.6,13.6,13.6,13.6
2022-06-10,13.6,13.6,13.6,13.6
2022-06-13,13.6,13.6,13.6,13.6
2022-06-14,13.5,13.5,13.5,13.5
2022-06-15,13.5,13.5,13.5,13.5
2022-06-16,13.5,13.5,13.5,13.5
2022-06-17,13.5,13.5,13.5,13.5
2022-06-20,13.6,13.6,13.6,13.6
2022-06-21,13.6,13.6,13.6,13.6
2022-06-22,13.6,13.6,13.6,13.6
2022-06-23,13.6,13.6,13.6,13.6
2022-06-24,13.75,13.75,13.75,13.75
2022-06-27,13.5,13.5,13.5,13.5
2022-06-28,13.5,13.5,13.5,13.5
2022-06-29,13.612,13.612,13.612,13.612
2022-06-30,13.75,13.75,13.75,13.75
2022-07-01,13.75,13.75,13.75,13.75
2022-07-04,13.75,13.75,13.75,13.75
2022-07-05,13.75,13.75,13.75,13.75
2022-07-06,13.75,13.75,13.75,13.75
2022-07-07,13.75,13.75,13.75,13.75
2022-07-08,13.75,13.75,13.75,13.75
2022-07-11,13.75,13.75,13.75,13.75
2022-07-12,13.75,13.75,13.75,13.75
2022-07-13,13.663,13.663,13.663,13.663
2022-07-14,13.662,13.662,13.662,13.662
2022-07-15,13.663,13.663,13.663,13.663
2022-07-18,13.57,13.57,13.57,13.57
2022-07-19,13.57,13.57,13.57,13.57
2022-07-20,13.664,13.664,13.664,13.664
2022-07-21,13.664,13.664,13.664,13.664
2022-07-22,13.664,13.664,13.664,13.664
2022-07-25,13.664,13.664,13.664,13.664
2022-07-26,13.664,13.664,13.664,13.664
2022-07-27,13.664,13.664,13.664,13.664
2022-07-28,13.664,13.664,13.664,13.664
2022-07-29,13.664,13.664,13.664,13.664
2022-08-01,13.664,13.664,13.664,13.664
2022-08-02,13.664,13.664,13.664,13.664
2022-08-03,13.664,13.664,13.664,13.664
2022-08-04,13.664,13.664,13.664,13.664
2022-08-05,13.81,13.81,13.81,13.81
2022-08-08,13.81,13.81,13.81,13.81
2022-08-09,13.81,13.81,13.81,13.81
2022-08-10,13.676,13.676,13.676,13.676
2022-08-11,13.81,13.81,13.81,13.81
2022-08-12,13.81,13.81,13.81,13.81
2022-08-15,13.81,13.81,13.81,13.81
2022-08-16,13.81,13.81,13.81,13.81
2022-08-17,13.81,13.81,13.81,13.81
2022-08-18,13.81,13.81,13.81,13.81
2022-08-19,13.81,13.81,13.81,13.81
2022-08-22,13.58,13.58,13.58,13.58
2022-08-23,13.81,13.81,13.81,13.81
2022-08-24,13.58,13.58,13.58,13.58
2022-08-25,13.81,13.81,13.81,13.81
2022-08-26,13.81,13.81,13.81,13.81
2022-08-29,13.81,13.81,13.81,13.81
2022-08-30,13.81,13.81,13.81,13.81
2022-08-31,13.81,13.81,13.81,13.81
2022-09-01,13.81,13.81,13.81,13.81
2022-09-02,13.71,13.71,13.71,13.71
2022-09-05,13.71,13.71,13.71,13.71
2022-09-06,13.71,13.71,13.71,13.71
2022-09-07,13.71,13.71,13.71,13.71
2022-09-08,13.71,13.71,13.71,13.71
2022-09-09,13.77,13.77,13.77,13.77
2022-09-12,13.77,13.77,13.77,13.77
2022-09-13,13.77,13.77,13.77,13.77
2022-09-14,13.77,13.77,13.77,13.77
2022-09-15,13.77,13.77,13.77,13.77
2022-09-16,13.77,13.77,13.77,13.77
2022-09-19,13.7,13.7,13.7,13.7
2022-09-20,13.7,13.7,13.7,13.7
2022-09-21,13.7,13.7,13.7,13.7
2022-09-22,13.7,13.7,13.7,13.7
2022-09-23,13.7,13.7,13.7,13.7
2022-09-26,13.71,13.71,13.71,13.71
2022-09-27,13.71,13.71,13.71,13.71
2022-09-28,13.71,13.71,13.71,13.71
2022-09-29,13.71,13.71,13.71,13.71
2022-09-30,13.71,13.71,13.71,13.71
2022-10-03,13.71,13.71,13.71,13.71
2022-10-04,13.87,13.87,13.87,13.87
2022-10-05,13.87,13.87,13.87,13.87
2022-10-06,13.87,13.87,13.87,13.87
2022-10-07,13.77,13.77,13.77,13.77
2022-10-10,13.77,13.77,13.77,13.77
2022-10-11,13.87,13.87,13.87,13.87
2022-10-12,13.87,13.87,13.87,13.87
2022-10-13,13.87,13.87,13.87,13.87
2022-10-14,13.87,13.87,13.87,13.87
2022-10-17,13.938,13.938,13.938,13.938
2022-10-18,13.87,13.87,13.87,13.87
2022-10-19,13.87,13.87,13.87,13.87
2022-10-20,13.87,13.87,13.87,13.87
2022-10-21,13.86,13.86,13.86,13.86
2022-10-24,13.799,13.799,13.799,13.799
2022-10-25,13.87,13.87,13.87,13.87
2022-10-26,13.87,13.87,13.87,13.87
2022-10-27,13.87,13.87,13.87,13.87
2022-10-28,13.87,13.87,13.87,13.87
2022-10-31,13.87,13.87,13.87,13.87
2022-11-01,13.87,13.87,13.87,13.87
2022-11-02,13.74,13.74,13.74,13.74
2022-11-03,13.799,13.799,13.799,13.799
2022-11-04,13.74,13.74,13.74,13.74
2022-11-07,13.84,13.84,13.84,13.84
2022-11-08,13.84,13.84,13.84,13.84
2022-11-09,13.84,13.84,13.84,13.84
2022-11-10,13.799,13.799,13.799,13.799
2022-11-11,13.84,13.84,13.84,13.84
2022-11-14,13.84,13.84,13.84,13.84
2022-11-15,13.84,13.84,13.84,13.84
2022-11-16,13.84,13.84,13.84,13.84
2022-11-17,13.84,13.84,13.84,13.84
2022-11-18,13.73,13.73,13.73,13.73
2022-11-21,13.73,13.73,13.73,13.73
2022-11-22,13.73,13.73,13.73,13.73
2022-11-23,13.73,13.73,13.73,13.73
2022-11-24,13.73,13.73,13.73,13.73
2022-11-25,13.73,13.73,13.73,13.73
2022-11-28,13.73,13.73,13.73,13.73
2022-11-29,13.863,13.863,13.863,13.863
2022-11-30,13.84,13.84,13.84,13.84
2022-12-01,13.84,13.84,13.84,13.84
2022-12-02,13.84,13.84,13.84,13.84
2022-12-05,13.84,13.84,13.84,13.84
2022-12-06,13.84,13.84,13.84,13.84
2022-12-07,13.849,13.849,13.849,13.849
2022-12-08,13.84,13.84,13.84,13.84
2022-12-09,13.84,13.84,13.84,13.84
2022-12-12,13.84,13.84,13.84,13.84
2022-12-13,13.84,13.84,13.84,13.84
2022-12-14,13.84,13.84,13.84,13.84
2022-12-15,13.84,13.84,13.84,13.84
2022-12-16,13.84,13.84,13.84,13.84
2022-12-19,13.84,13.84,13.84,13.84
2022-12-20,13.799,13.799,13.799,13.799
2022-12-21,13.84,13.84,13.84,13.84
2022-12-22,13.84,13.84,13.84,13.84
2022-12-23,13.84,13.84,13.84,13.84
2022-12-26,13.84,13.84,13.84,13.84
2022-12-27,13.84,13.84,13.84,13.84
2022-12-28,13.84,13.84,13.84,13.84
2022-12-29,13.84,13.84,13.84,13.84
2022-12-30,13.9,13.9,13.9,13.9
2023-01-02,13.9,13.9,13.9,13.9
2023-01-03,13.9,13.9,13.9,13.9
2023-01-04,13.9,13.9,13.9,13.9
2023-01-05,13.9,13.9,13.9,13.9
2023-01-06,13.9,13.9,13.9,13.9
2023-01-09,13.9,13.9,13.9,13.9
2023-01-10,13.9,13.9,13.9,13.9
2023-01-11,13.9,13.9,13.9,13.9
2023-01-12,13.855,13.855,13.855,13.855
